,main_headings,main_contents,links,image_urls,video_urls,sub_headings_h2,sub_headings_h3,sub_headings_h4,facts,definitions,explanations,codes,outputs,table_data,list_items
10,['Go Break Statement'],"['A break statement is used to break out of the innermost structure in which it occurs. It can be used in for-loop (counter, condition,etc.), and also in a switch. Execution is continued after the ending } of that structure.']","['https://www.javatpoint.com/go-continue', 'https://www.javatpoint.com/go-goto', 'https://www.javatpoint.com/go-continue', 'https://www.javatpoint.com/go-goto', 'https://www.javatpoint.com/go-continue']",[],[],[],[],[],"['Go Break Statement Example:', 'Break statement can also be applied in the inner loop, and the control flow break out to the outer loop.', 'Go Break Statement with Inner Loop:']",[],[],"['package main', 'import ""fmt""', 'func main() {', 'var  a int = 1', 'for a < 10{', 'fmt.Print(""Value of a is "",a,""\\n"")', 'a++;', 'if a > 5{', '/* terminate the loop using break statement */', 'break;', '}', 'package main', 'import ""fmt""', 'func main() {', 'var a int', 'var b int', 'for a = 1; a <= 3; a++ {', 'for b = 1; b <= 3; b++ {', 'if (a == 2 && b == 2) {', 'break;', '}', 'fmt.Print(a, "" "", b, ""\\n"")']","['Value of a is 1', 'Value of a is 2', 'Value of a is 3', 'Value of a is 4', 'Value of a is 5', '1 1', '1 2', '1 3', '2 1', '3 1', '3 2', '3 3']",[],[]
11,['Go Continue Statement'],"['The continue is used to skip the remaining part of the loop, and then continues with the next iteration of the loop after checking the condition.']","['https://www.javatpoint.com/go-comments', 'https://www.javatpoint.com/go-break', 'https://www.javatpoint.com/go-comments', 'https://www.javatpoint.com/go-break', 'https://www.javatpoint.com/go-comments']",[],[],[],[],[],"['Or we can do like ', 'Go Continue Statement Example:', 'Continue can be also be applied in the inner loop ', 'Go Continue Statement with Inner Loop example:']",[],[],"['continue;', 'continue:x', 'package main', 'import ""fmt""', 'func main() {', '/* local variable definition */', 'var a int = 1', '/* do loop execution */', 'for a < 10 {', 'if a == 5 {', '/* skip the iteration */', 'a = a + 1;', 'continue;', '}', 'fmt.Printf(""value of a: %d\\n"", a);', 'a++;', 'package main', 'import ""fmt""', 'func main() {', '/* local variable definition */', 'var a int = 1', 'var b int = 1', '/* do loop execution */', 'for a = 1; a < 3; a++ {', 'for b = 1; b < 3; b++ {', 'if a == 2 && b == 2 {', '/* skip the iteration */', 'continue;', '}', 'fmt.Printf(""value of a and b is %d %d\\n"", a, b);', '}', 'fmt.Printf(""value of a and b is %d %d\\n"", a, b);']","['value of a: 1', 'value of a: 2', 'value of a: 3', 'value of a: 4', 'value of a: 6', 'value of a: 7', 'value of a: 8', 'value of a: 9', 'value of a and b is 1 1', 'value of a and b is 1 2', 'value of a and b is 1 3', 'value of a and b is 2 1', 'value of a and b is 2 3']",[],[]
12,['Go Comments'],"['The Go comments are not executed by the compiler and interpreter. The comments are used to provide information or explanation about the method, variable, class or any statement. It can also be used to hide program code for specific time.']","['https://www.javatpoint.com/go-constants', 'https://www.javatpoint.com/go-continue', 'https://www.javatpoint.com/go-constants', 'https://www.javatpoint.com/go-continue', 'https://www.javatpoint.com/go-constants']",[],[],"['Go Single Line Comment ', 'Go Multi Line Comment']",[],[],"['The double forward slash ""//"" is used for the single-line comment.', 'Go Single Line Comment Example:', 'A multi-line or block-comment starts with /* and ends with */. Here, nesting is not allowed.', 'Go Multi Line Comment Example:']",[],[],"['package main', 'import ""fmt""', 'func main() {', 'var x int = 10 //It is a variable', 'fmt.Print(x)', 'package main', 'import ""fmt""', 'func main() {', 'var a int = 10', ""/* Let's declare and"", 'print variable in Go*/', 'fmt.Printf(""value of a is %d \\n"", a);']","['10', '10']",[],[]
13,['Go Constants'],"['A constant const contains data which is not changed. This data can only be of type boolean, number (integer, float or complex) or string.']","['https://www.javatpoint.com/go-type-casting', 'https://www.javatpoint.com/go-comments', 'https://www.javatpoint.com/go-type-casting', 'https://www.javatpoint.com/go-comments', 'https://www.javatpoint.com/go-type-casting']",[],[],[],['Go Constant Example'],[],"['The type specifier [type] is optional, the compiler can implicitly derive the type from the value.', 'Explicit Typing Example:', 'Implicit Typing Example:']",[],[],"['const identifier [type] = value', 'const PI = 3.14159', 'const b string = ""abc""', 'const b = ""abc""', 'package main', 'import ""fmt""', 'func main() {', 'const HEIGHT int = 100', 'const WIDTH int = 200', 'var area int', 'area = HEIGHT * WIDTH', 'fmt.Printf(""value of area : %d"", area)']",['value of area : 20000'],[],[]
14,['Go Type Casting'],['Type casting means conversion of a variable from one data type to another. The value may be lost when large type is converted to a smaller type.'],"['https://www.javatpoint.com/go-functions', 'https://www.javatpoint.com/go-constants', 'https://www.javatpoint.com/go-functions', 'https://www.javatpoint.com/go-constants', 'https://www.javatpoint.com/go-functions']",[],[],[],[],[],['Go Type Conversion Example'],[],[],"['package main', 'import (', '""fmt""', '""strconv""', 'func main() {', 'var i int = 10', 'var f float64 = 6.44', 'var str1 string = ""101""', 'var str2 string = ""10.123""', 'fmt.Println(float64(i))', 'fmt.Println(int(f))', 'newInt, _ := strconv.ParseInt(str1, 0, 64)', 'fmt.Println(newInt)', 'newfloat, _ := strconv.ParseFloat(str2, 64)', 'fmt.Println(newfloat)']",['10\n6\n101\n10.123'],[],[]
15,['Go Functions'],"['In Go, functions are the basic building blocks. A function is used to break a large problem into smaller tasks. We can invoke a function several times, hence functions promote code reusability. There are 3 types of functions in Go:']","['https://www.javatpoint.com/go-recursion', 'https://www.javatpoint.com/go-type-casting', 'https://www.javatpoint.com/go-recursion', 'https://www.javatpoint.com/go-type-casting', 'https://www.javatpoint.com/go-recursion']",[],[],[],"['Go Function Example', 'Go Function with Return', 'Go Function with Multiple Return']",[],"['Function parameters, return values, together with types, is called function signature.', 'Function cannot be declared inside another function. If we want to achieve this, we can do this by anonymous function.', ""Let's see an example of function with return value."", 'Go function multiple return example']","[""Let's see an example of a function which takes n number of type int as argument and returns two int values. The return values are filled in the calling function in a parallel assignment.""]",[],"['package main', 'import ""fmt""', 'type Employee struct {', 'fname string', 'lname string', 'func (emp Employee) fullname(){', 'fmt.Println(emp.fname+"" ""+emp.lname)', 'func main() {', 'e1 := Employee{ ""John"",""Ponting""}', 'e1.fullname()', 'package main', 'import (', '""fmt""', 'func fun() int {', 'return 123456789', 'func main() {', 'x := fun()', 'fmt.Println(x)', 'package main', 'import (', '""fmt""', 'func main() {', 'fmt.Println(addAll(10,15,20,25,30))', 'func addAll(args ... int)(int,int)  {', 'finalAddValue:=0', 'finalSubValue:=0', 'for _,value  := range args{', 'finalAddValue += value', 'finalSubValue -= value', 'return finalAddValue,finalSubValue']","['John Ponting', '123', '100 -100']",[],['|||Normal functions with an identifier|||Anonymous or lambda functions|||Method (A function with a receiver)|||']
16,['Go Recursion '],"['In Go programming, calling same function from within the function is known as recursion. It is always a good idea to break a problem into multiple tasks. Let us see a program to calculate factorial value in Go programming using recursion.']","['https://www.javatpoint.com/go-closure', 'https://www.javatpoint.com/go-functions', 'https://www.javatpoint.com/go-closure', 'https://www.javatpoint.com/go-functions', 'https://www.javatpoint.com/go-closure']",[],[],[],['Go Recursion Example: Factorial Number'],[],[],[],[],"['package main', 'import (', '""fmt""', 'func main() {', 'fmt.Println(factorial(5))', 'func factorial(num int ) int{', 'if num == 0{', 'return 1', 'return num*factorial(num-1)']",['120'],[],[]
17,['Go Closure'],"['Here, we create an anonymous function which acts as a function closure. A function which has no name is called anonymous function.']","['https://www.javatpoint.com/go-array', 'https://www.javatpoint.com/go-recursion', 'https://www.javatpoint.com/go-array', 'https://www.javatpoint.com/go-recursion', 'https://www.javatpoint.com/go-array']",[],[],[],['Go Closure Example'],[],['A closure is a function which refers reference variable from outside its body. The function may access and assign to the referenced variables. '],[],[],"['package main', 'import (', '""fmt""', 'func main() {', 'number := 10', 'squareNum := func() (int){', 'number *= number', 'return number', 'fmt.Println(squareNum())', 'fmt.Println(squareNum())']",['100\n10000'],[],[]
18,['Go Array'],"['In Go, an array is a homogeneous data structure (Fix type) and has a fixed-length. The type can be anything like integers, string or self-defined type. ']","['https://www.javatpoint.com/go-slice', 'https://www.javatpoint.com/go-closure', 'https://www.javatpoint.com/go-slice', 'https://www.javatpoint.com/go-closure', 'https://www.javatpoint.com/go-slice']",[],[],"['Go Multi Dimensional Arrays', 'Go Multi-Dimensional Array Example']",['Go Array Example'],[],"['Multi dimensional arrays is simply a list of one-dimensional arrays.', 'Initializing Two-Dimensional Arrays', 'Accessing Two-Dimensional Arrays']","['The items in the array can be accessed through their index, It starts with zero. The number of items in the array is called the length or size of an array. It is fixed and must be declared in the declaration of an array variable. ']",[],"['var identifier [len]type', 'var arr_name [5]int', 'package main', 'import ""fmt""', 'func main() {', 'var x [5]int', 'var i, j int', 'for i = 0; i < 5; i++ {', 'x[i] = i + 10', 'for j = 0; j < 5; j++ {', 'fmt.Printf(""Element[%d] = %d\\n"", j, x[j])', 'var arrayName [ x ][ y ] variable_type', 'a = [3][4]int', 'a = [2][3]int{', '{2, 4, 6} ,   /*  initializers for row indexed by 0 */', '{8, 10, 12} ,   /*  initializers for row indexed by 1 */', 'int val = a[1][2]', 'package main', 'import ""fmt""', 'func main() {', '/* an array with 3 rows and 3 columns*/', 'var a = [3][3]int{ {1,2,3}, {4,5,6}, {7,8,9}}', 'var i, j int', ""/* output each array element's value */"", 'for  i = 0; i < 3; i++ {', 'for j = 0; j < 3; j++ {', 'fmt.Print(a[i][j] )', 'fmt.Println()']","['Element[0] = 10\nElement[1] = 11\nElement[2] = 12\nElement[3] = 13\nElement[4] = 14', '123\n456\n789']",[],[]
19,['Go Slice'],"['In Go, slice is a dynamically-sized, segmented view of an underlying array. This segment can be the entire array or a subset of an array. We define the subset of an array by indicating the start and end index. Slices provide a dynamic window onto the underlying array.']","['https://www.javatpoint.com/go-command-line-arguments', 'https://www.javatpoint.com/go-array', 'https://www.javatpoint.com/go-command-line-arguments', 'https://www.javatpoint.com/go-array', 'https://www.javatpoint.com/go-command-line-arguments']",[],[],[],"['Slice Literal', 'Omit Lower or Upper Bonds', 'Slice Length and Capacity', 'Slice Make Function']",[],"['Slice Data Type Example:', 'Slice is like array reference. An example of slice is given below: ', 'Slice literal is like an array literal without any length. An example of slice without length is given below:', 'In slice, we can omit the lower bond or the upper bonds. Zero is the default value of the lower or the upper bond. ', 'To get the length, we use len(slice) function and to get the capacity, we use cap(slice) function.', 'We can also create slice with the help of make function. The make function creates a zero sized array and returns slice of the array.']","['Slice is like reference to an array. Slice does not store any data. If we change the elements of an array, it will also modify the underlying array. If other slice is referencing the same underlying array, their value will also be changed.', 'A slice has length and capacity. The length is the number of stored elements and the capacity is the number of elements of the underlying array counting from the beginning of the slice.']",[],"['package main', 'import (', '""fmt""', 'func main() {', 'odd := [6]int{2, 4, 6, 8, 10, 12}', 'var s []int = odd[1:4]', 'fmt.Println(s)', 'package main', 'import ""fmt""', 'func main() {', 'names := [4]string{', '""John"",', '""Jim"",', '""Jack"",', '""jen"",', 'fmt.Println(names)', 'slice1 := names[0:2]', 'slice2 := names[1:3]', 'fmt.Println(slice1, slice2)', 'slice2[0] = ""ZZZ""', 'fmt.Println(slice1, slice2)', 'fmt.Println(names)', 'package main', 'import ""fmt""', 'func main() {', 's := []struct {', 'i int', 'b bool', '{1, true},', '{2, false},', '{3,true},', '{4, true},', '{5, false},', '{6, true},', 'fmt.Println(s)', 'package main', 'import ""fmt""', 'func main() {', 'slice1 := []int{2,4,8,10,12,14}', 'slice2 := slice1[2:4]', 'fmt.Println(slice2)', 'slice3 := slice1[:3]', 'fmt.Println(slice3)', 'slice4 := slice1[2:]', 'fmt.Println(slice4)', 'fmt.Println(slice1)', 'package main', 'import ""fmt""', 'func main() {', 'slice1 := []int{2,4,6,8,10,12,14}', 'printSlice(slice1)', 'slice2 := slice1[:0]', 'printSlice(slice2)', 'slice3 := slice1[:4]', 'printSlice(slice3)', 'slice4 := slice1[2:]', 'printSlice(slice4)', 'func printSlice(s []int) {', 'fmt.Printf(""length =%d capacity=%d %v\\n"", len(s), cap(s), s)', 'package main', 'import ""fmt""', 'func main() {', 'slice := make([]int, 10)', 'printSlice(""slice"", slice)', 'slice1 := make([]int, 0, 10)', 'printSlice(""slice1"", slice1)', 'slice2 := slice1[:5]', 'printSlice(""slice2"", slice2)', 'slice3 := slice2[2:5]', 'printSlice(""slice3"", slice3)', 'func printSlice(s string, x []int) {', 'fmt.Printf(""%s length=%d capacity=%d %v\\n"",', 's, len(x), cap(x), x)']","['[4 6 8]', '[John Jim Jack jen]\n[John Jim] [Jim Jack]\n[John ZZZ] [ZZZ Jack]\n[John ZZZ Jack jen]', '[{1 true} {2 false} {3 true} {4 true} {5 false} {6 true}]', '[8 10]\n[2 4 8]\n[8 10 12 14]\n[2 4 8 10 12 14]', 'length =7 capacity=7 [2 4 6 8 10 12 14]\nlength =0 capacity=7 []\nlength =4 capacity=7 [2 4 6 8]\nlength =5 capacity=5 [6 8 10 12 14]', 'slice length=10 capacity=10 [0 0 0 0 0 0 0 0 0 0]\nslice1 length=0 capacity=10 []\nslice2 length=5 capacity=10 [0 0 0 0 0]\nslice3 length=3 capacity=8 [0 0 0]']",[],[]
20,['Go Command Line Arguments'],"['When we need to execute a program with some arguments, we generally use command line argument. The arguments passed from the console can be received by the Go program and it can be used as an input.']","['https://www.javatpoint.com/go-string', 'https://www.javatpoint.com/go-slice', 'https://www.javatpoint.com/go-string', 'https://www.javatpoint.com/go-slice', 'https://www.javatpoint.com/go-string']",[],[],[],[],[],"['The os.Args is used to get the arguments. The index 0 of os.Args contains the path of the program.', 'The os.Args[1:] holds provided arguments.', 'Command to run the program:']",[],[],"['package main', 'import (', 'func main() {', 'var s, arg string', 'for i := 1; i < len(os.Args); i++ {', 's += arg + os.Args[i]+"" ""', 'fmt.Println(s)', 'go build ProgramName.go', './ProgramName Tom Dick Harry', 'package main', 'import ""os""', 'import ""fmt""', 'func main() {', 'arumentWithPath := os.Args //returns all arguments including path', 'arumentSlice:= os.Args[1:] //returns all elements after path', 'arumentAt2 := os.Args[2] //returns specified argument only', 'fmt.Println(arumentWithPath)', 'fmt.Println(arumentSlice)', 'fmt.Println(arumentAt2)']",['[/private/var/folders/by/w452m9913bj8_rmgzgjsvw9w0000gn/T/___cmd_go Tom Dick Harry]\n[Tom Dick Harry]\nDick'],[],[]
21,['Go Strings'],['The Go string is a sequence of variable-width characters. '],"['https://www.javatpoint.com/go-regex', 'https://www.javatpoint.com/go-slice', 'https://www.javatpoint.com/go-regex', 'https://www.javatpoint.com/go-slice', 'https://www.javatpoint.com/go-regex']",[],[],[],"['Go String Example', 'Go String len() Example', 'Go Print ASCII Example', 'Go String ToUpper() Example', 'Go String ToLower() Example', 'Go String HasPrefix() Example', 'Go String HasSuffix() Example', 'Go String Join() Example', 'Go String Repeat() Example', 'Go String Contains() Example', 'Go String Index() Example', 'Go String Count() Example', 'Go String Replace() Example', 'Go String Split() Example', 'Go String Split() Example 2', 'Go String Compare() Example', 'Go String Trim() Example', 'Go String ContainsAny() Example']",[],"[""Go strings and text files occupy less memory or disk space. Since, UTF-8 is the standard, Go doesn't need to encode and decode strings. ""]","['Go Strings are value types and immutable. It means if you create a string, you cannot modify the contents of the string. The initial value of a string is empty """" by default.']",[],"['package main', 'import (""fmt""', '""reflect""', 'func main()  {', 'var x string = ""Hello World""', 'fmt.Println(x)', 'fmt.Println(reflect.TypeOf(x))', 'package main', 'import ""fmt""', 'func main() {', 'str := ""I love my country""', 'fmt.Println(len(str))', 'package main', 'import ""fmt""', 'func main() {', 'fmt.Println(""Ascii value of A is "",""A""[0])', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 'str := ""india""', 'fmt.Println(strings.ToUpper(str))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 'str := ""INDIA""', 'fmt.Println(strings.ToLower(str))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 's := ""INDIA""', 'fmt.Println(strings.HasPrefix(s,""IN""))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 's := ""INDIA""', 'fmt.Println(strings.HasSuffix(s,""IA""))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 'var arr = []string{""a"",""b"",""c"",""d""}', 'fmt.Println(strings.Join(arr,""*""))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 'var str = ""New ""', 'fmt.Println(strings.Repeat(str,4))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 'str:= ""Hi...there""', 'fmt.Println(strings.Contains(str,""th""))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 'str:= ""Hi...there""', 'fmt.Println(strings.Index(str,""th""))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 'str:= ""Hi...there""', 'fmt.Println(strings.Count(str,""e""))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 'str:= ""Hi...there""', 'fmt.Println(strings.Replace(str,""e"",""Z"",2))', 'package main', 'import ""fmt""', 'import ""strings""', 'func main() {', 'str := ""I,love,my,country""', 'var arr []string = strings.Split(str, "","")', 'fmt.Println(len(arr))', 'for i, v := range arr {', 'fmt.Println(""Index : "", i, ""value : "", v)', 'package main', 'import (', '""fmt""', '""strings""', 'func main() {', 'fmt.Printf(""%q\\n"", strings.Split(""x,y,z"", "",""))', 'fmt.Printf(""%q\\n"", strings.Split("" John and Jack and Johnny and Jinn "", ""and""))', 'fmt.Printf(""%q\\n"", strings.Split("" abc "", """"))', 'fmt.Printf(""%q\\n"", strings.Split("""", ""Hello""))', 'package main', 'import (', '""fmt""', '""strings""', 'func main() {', 'fmt.Println(strings.Compare(""a"", ""b""))', 'fmt.Println(strings.Compare(""a"", ""a""))', 'fmt.Println(strings.Compare(""b"", ""a""))', 'package main', 'import (', '""fmt""', '""strings""', 'func main() {', 'fmt.Println(strings.TrimSpace("" \\t\\n I love my country  \\n\\t\\r\\n""))', 'package main', 'import (', '""fmt""', '""strings""', 'func main() {', 'fmt.Println(strings.ContainsAny(""Hello"", ""A""))', 'fmt.Println(strings.ContainsAny(""Hello"", ""o & e""))', 'fmt.Println(strings.ContainsAny(""Hello"", """"))', 'fmt.Println(strings.ContainsAny("""", """"))']","['Hello World\nstring', '17', 'Ascii value of A is  65', 'INDIA', 'india', 'true', 'true', 'a*b*c*d', 'New New New New', 'true', '5', '2', 'Hi...thZrZ', '4\nIndex :  0 value :  I\nIndex :  1 value :  love\nIndex :  2 value :  my\nIndex :  3 value :  country', '[""x"" ""y"" ""z""]\n["" John "" "" Jack "" "" Johnny "" "" Jinn""]\n["" "" ""a"" ""b"" ""c"" "" ""]\n[""""]', '-1\n0\n1', 'I love my country', 'false\ntrue\nfalse\nfalse']",[],[]
22,['Go Regex'],"['Go Regex package is used for searching string. To search a string, we need to provide a pattern of the string. ']","['https://www.javatpoint.com/go-struct', 'https://www.javatpoint.com/go-string', 'https://www.javatpoint.com/go-struct', 'https://www.javatpoint.com/go-string', 'https://www.javatpoint.com/go-struct']",[],[],[],"['Go Regex Example 1', 'Go Regex Example 2', 'Go Regex Example 3']",[],"['We need to compile the pattern into the regex object so that we can invoke methods through it. ', 'The FindString() method returns a string having the text of the left most match. If no match is found, empty string is returned.']","['The regex object can be retrieved by using compile() and mustcompile() functions. Now we can use functions to find strings such as FindString(), FindStringSubmatch(), FindStringIndex() etc.', 'we can also use FindStringSubmatch() method which returns a slice of strings having the text of the leftmost match and the matches. If no match is found, the return value is an empty string.']",[],"['package main', 'import (', '""regexp""', 'func main() {', 're := regexp.MustCompile("".com"")', 'fmt.Println(re.FindString(""google.com""))', 'fmt.Println(re.FindString(""abc.org""))', 'fmt.Println(re.FindString(""fb.com""))', 'package main', 'import (', '""regexp""', 'func main() {', 're := regexp.MustCompile("".com"")', 'fmt.Println(re.FindStringIndex(""google.com""))', 'fmt.Println(re.FindStringIndex(""abc.org""))', 'fmt.Println(re.FindStringIndex(""fb.com""))', 'package main', 'import (', '""regexp""', 'func main() {', 're := regexp.MustCompile(""f([a-z]+)ing"")', 'fmt.Println(re.FindStringSubmatch(""flying""))', 'fmt.Println(re.FindStringSubmatch(""abcfloatingxyz""))']","['.com\n\n.com', '[6 10]\n[]\n[2 6]', '[flying ly]\n[floating loat]\n\nProcess finished with exit code 0']",[],[]
23,['Go Struct'],"['In Go, Struct can be used to create user-defined types.']","['https://www.javatpoint.com/go-interface', 'https://www.javatpoint.com/go-string', 'https://www.javatpoint.com/go-interface', 'https://www.javatpoint.com/go-string', 'https://www.javatpoint.com/go-interface']",[],[],['Go Embedded Struct'],[],[],"['Struct is a composite type means it can have different properties and each property can have their own type and value.', 'Struct is a data type and can be used as an anonymous field (having only the type). One struct can be inserted or ""embedded"" into other struct.', ""It is a simple 'inheritance' which can be used to implement implementations from other type or types.""]",['Struct can represent real-world entity with these properties. We can access a property data as a single entity. It is also valued types and can be constructed with the new() function.'],[],"['package main', 'import (', '""fmt""', 'type person struct {', 'firstName string', 'lastName  string', 'age       int', 'func main() {', 'x := person{age: 30, firstName: ""John"", lastName: ""Anderson"", }', 'fmt.Println(x)', 'fmt.Println(x.firstName)', 'package main', 'import (', '""fmt""', 'type person struct {', 'fname string', 'lname string}', 'type employee struct {', 'person', 'empId int', 'func (p person) details() {', 'fmt.Println(p, "" ""+"" I am a person"")', 'func (e employee) details() {', 'fmt.Println(e, "" ""+""I am a employee"")', 'func main() {', 'p1 := person{""Raj"", ""Kumar""}', 'p1.details()', 'e1 := employee{person:person{""John"", ""Ponting""}, empId: 11}', 'e1.details()']","['{John Anderson 30}\nJohn', '{Raj Kumar}   I am a person\n{{John Ponting} 11}  I am a employee']",[],[]
24,['Go Interface'],['Go has different approaches to implement the concepts of object-orientation. Go does not have classes and inheritance. Go fulfill these requirements through its powerful interface.'],"['https://www.javatpoint.com/go-pointer', 'https://www.javatpoint.com/go-struct', 'https://www.javatpoint.com/go-pointer', 'https://www.javatpoint.com/go-struct', 'https://www.javatpoint.com/go-pointer']",[],[],[],['Go Interface Example'],[],"['Interfaces provide behavior to an object: if something can do this, then it can be used here.', 'An interface defines a set of abstract methods and does not contain any variable.', 'where Namer is an interface type.', 'Generally, the name of an interface is formed by the method name plus the [e]r suffix, such as Printer, Reader, Writer, Logger, Converter, etc.']",[],[],"['type Namer interface {', 'Method1(param_list) return_type', 'Method2(param_list) return_type', 'package main', 'import (', '""fmt""', 'type vehicle interface {', 'accelerate()', 'func foo(v vehicle)  {', 'fmt.Println(v)', 'type car struct {', 'model string', 'color string', 'func (c car) accelerate()  {', 'fmt.Println(""Accelrating?"")', 'type toyota struct {', 'model string', 'color string', 'speed int', 'func (t toyota) accelerate(){', 'fmt.Println(""I am toyota, I accelerate fast?"")', 'func main() {', 'c1 := car{""suzuki"",""blue""}', 't1:= toyota{""Toyota"",""Red"", 100}', 'c1.accelerate()', 't1.accelerate()', 'foo(c1)', 'foo(t1)']","['Accelrating...\nI am toyota, I accelerate fast...\n{suzuki blue}\n{Toyota Red 100}']",[],"[""|||A type doesn't have to state explicitly that it implements an interface: interfaces are satisfied implicitly. Multiple types can implement the same interface.|||A type that implements an interface can also have other functions.|||A type can implement many interfaces.|||An interface type can contain a reference to an instance of any of the types that implement the interface|||""]"
25,['Go Pointer'],['A pointer is a variable that stores the address of another variable. The general form of a pointer variable declaration is:'],"['https://www.javatpoint.com/go-reflect', 'https://www.javatpoint.com/go-interface', 'https://www.javatpoint.com/go-reflect', 'https://www.javatpoint.com/go-interface', 'https://www.javatpoint.com/go-reflect']",[],[],[],"['Go Pointer Example 1', 'Go Pointer Example 2']",[],"['A newly declared pointer which has not been assigned to a variable has the nil value.', 'The address-of operator &, when placed before a variable gives us the memory address of the variable. ']","['With pointers, we can pass a reference to a variable (for example, as a parameter to a function), instead of passing a copy of the variable which can reduce memory usage and increase efficiency.']",[],"['var var_name *var-type', 'package main', 'import (', '""fmt""', 'func main() {', 'x:=10', 'changeX(&x)', 'fmt.Println(x)', 'func changeX(x *int){', 'package main', 'import (', '""fmt""', 'func main() {', 'ptr := new(int)', 'fmt.Println(""Before change ptr"",*ptr)', 'changePtr(ptr)', 'fmt.Println(""After change ptr"",*ptr)', 'func changePtr(ptr *int)  {', '*ptr = 10']","['x = 0', 'Before change ptr 0\nAfter change ptr 10']",[],[]
26,['Go Reflect'],"[""Go Reflection is the ability of a program to examine its own structure, particularly through the types; it's a form of meta-programming.""]","['https://www.javatpoint.com/go-rune', 'https://www.javatpoint.com/go-pointer', 'https://www.javatpoint.com/go-rune', 'https://www.javatpoint.com/go-pointer', 'https://www.javatpoint.com/go-rune']",[],[],[],[],[],"[""Reflect can be used to investigate types and variables at runtime, e.g. its size, its methods, and it can also call these methods 'dynamically'."", 'Go Reflect example']",[],[],"['package main', '""fmt""', '""reflect""', 'func main()  {', 'age := 27.5', 'fmt.Printf(""%T\\n"" ,age)', 'fmt.Println(reflect.TypeOf(age))']",['float64\nfloat64'],[],[]
27,['Go Rune Type'],['The type rune is an alias for type int32. The rune literals are an integer value.'],"['https://www.javatpoint.com/go-map', 'https://www.javatpoint.com/go-reflect', 'https://www.javatpoint.com/go-map', 'https://www.javatpoint.com/go-reflect', 'https://www.javatpoint.com/go-map']",[],[],[],[],[],"[""If you store string value in rune literal, it will provide the ASCII value of the character. For example, the rune literal of 'A' will be 65."", 'Go Rune Type Example']",[],[],"['package main', 'import(', '""fmt""', '""reflect""', 'func main(){', ""rune := 'A'"", 'fmt.Printf(""%d \\n"", rune)', 'fmt.Println(reflect.TypeOf(rune))']",['65\nint32'],[],[]
