,main_headings,main_contents,links,image_urls,video_urls,sub_headings_h2,sub_headings_h3,sub_headings_h4,facts,definitions,explanations,codes,outputs,table_data,list_items
10,['Ruby Case Statement'],"[""In Ruby, we use 'case' instead of 'switch' and 'when' instead of 'case'. The case statement matches one statement with multiple conditions just like a switch statement in other languages.""]","['https://www.javatpoint.com/ruby-for-loop', 'https://www.javatpoint.com/ruby-if-else', 'https://www.javatpoint.com/ruby-for-loop', 'https://www.javatpoint.com/ruby-if-else', 'https://www.javatpoint.com/ruby-for-loop']",['https://static.javatpoint.com/ruby/images/ruby-switch1.png'],[],[],[],[],"[""Look at the above output, conditions are case sensitive. Hence, the output for 'Saturday' and 'saturday' are different.""]",[],[],"['case expression', '[when expression [, expression ...] [then]', 'code ]...', 'code ]', '#!/usr/bin/ruby', 'print ""Enter your day: ""', 'day = gets.chomp', 'case day', 'when ""Tuesday""', ""puts 'Wear Red or Orange'"", 'when ""Wednesday""', ""puts 'Wear Green'"", 'when ""Thursday""', ""puts 'Wear Yellow'"", 'when ""Friday""', ""puts 'Wear White'"", 'when ""Saturday""', ""puts 'Wear Black'"", 'puts ""Wear Any color""']",[],[],[]
11,['Ruby for Loop'],"['Ruby for loop iterates over a specific range of numbers. Hence, for loop is used if a program has fixed number of iterations.']","['https://www.javatpoint.com/ruby-while-and-do-while-loop', 'https://www.javatpoint.com/ruby-case', 'https://www.javatpoint.com/ruby-while-and-do-while-loop', 'https://www.javatpoint.com/ruby-case', 'https://www.javatpoint.com/ruby-while-and-do-while-loop']","['https://static.javatpoint.com/ruby/images/ruby-for1.png', 'https://static.javatpoint.com/ruby/images/ruby-for2.png']",[],"['Ruby for loop using range', 'Ruby for loop using array']",[],[],['Ruby for loop will execute once for each element in expression.'],[],[],"['for variable [, variable ...] in expression [do]', 'code', 'a = gets.chomp.to_i', 'for i in 1..a do', 'puts i', 'x = [""Blue"", ""Red"", ""Green"", ""Yellow"", ""White""]', 'for i in x do', 'puts i']",[],[],[]
12,['Ruby while Loop'],"['The Ruby while loop is used to iterate a program several times. If the number of iterations is not fixed for a program, while loop is used.']","['https://www.javatpoint.com/ruby-until-loop', 'https://www.javatpoint.com/ruby-for-loop', 'https://www.javatpoint.com/ruby-until-loop', 'https://www.javatpoint.com/ruby-for-loop', 'https://www.javatpoint.com/ruby-until-loop']","['https://static.javatpoint.com/ruby/images/ruby-while-loop1.png', 'https://static.javatpoint.com/ruby/images/ruby-while-loop2.png', 'https://static.javatpoint.com/ruby/images/ruby-while-loop3.png']",[],['Ruby do while Loop'],[],[],"['Ruby while loop executes a condition while a condition is true. Once the condition becomes false, while loop stops its execution.']",[],"['The Ruby do while loop iterates a part of program several times. It is quite similar to a while loop with the only difference that loop will execute at least once. It is due to the fact that in do while loop, condition is written at the end of the code.']","['while conditional [do]', 'code', '#!/usr/bin/ruby', 'x = gets.chomp.to_i', 'while x >= 0', 'puts x', 'x -=1', 'loop do', '#code to be executed', 'break if booleanExpression', 'loop do', 'puts ""Checking for answer""', 'answer = gets.chomp', ""if answer != '5'"", 'break']",[],[],[]
13,['Ruby Until Loop'],['The Ruby until loop runs until the given condition evaluates to true. It exits the loop when condition becomes true. It is just opposite of the while loop which runs until the given condition evaluates to false.'],"['https://www.javatpoint.com/ruby-break-and-next-statement', 'https://www.javatpoint.com/ruby-while-and-do-while-loop', 'https://www.javatpoint.com/ruby-break-and-next-statement', 'https://www.javatpoint.com/ruby-while-and-do-while-loop', 'https://www.javatpoint.com/ruby-break-and-next-statement']",['https://static.javatpoint.com/ruby/images/ruby-until-loop1.png'],[],[],[],[],['The until loop allows you to write code which is more readable and logical. '],[],[],"['until conditional', 'code', 'until i == 10', 'print i*10, ""\\n""', 'i += 1']",[],[],[]
14,['Ruby Break Statement'],"['The Ruby break statement is used to terminate a loop. It is mostly used in while loop where value is printed till the condition is true, then break statement terminates the loop. ']","['https://www.javatpoint.com/ruby-redo-and-retry-statement', 'https://www.javatpoint.com/ruby-until-loop', 'https://www.javatpoint.com/ruby-redo-and-retry-statement', 'https://www.javatpoint.com/ruby-until-loop', 'https://www.javatpoint.com/ruby-redo-and-retry-statement']","['https://static.javatpoint.com/ruby/images/break1.png', 'https://static.javatpoint.com/ruby/images/break2.png']",[],['Ruby Next Statement'],[],[],"['The break statement is called from inside the loop. ', ""The Ruby next statement is used to skip loop's next iteration. Once the next statement is executed, no further iteration will be performed. "", 'The next statement in Ruby is equivalent to continue statement in other languages. ']",[],[],"['while true', 'if i*5 >= 25', 'break', 'end', 'puts i*5', 'i += 1', 'for i in 5...11', 'if i == 7 then', 'next', 'end', 'puts i']",[],[],[]
15,['Ruby redo Statement'],"[""Ruby redo statement is used to repeat the current iteration of the loop. The redo statement is executed without evaluating the loop's condition.""]","['https://www.javatpoint.com/ruby-comments', 'https://www.javatpoint.com/ruby-break-and-next-statement', 'https://www.javatpoint.com/ruby-comments', 'https://www.javatpoint.com/ruby-break-and-next-statement', 'https://www.javatpoint.com/ruby-comments']",['https://static.javatpoint.com/ruby/images/ruby-redo-statement1.png'],[],['Ruby retry Statement'],[],[],"['The redo statement is used inside a loop.', 'Ruby retry statement is used to repeat the whole loop iteration from the start.', 'The retry statement is used inside a loop.']",[],[],"['while(i < 5)   # Prints ""012345"" instead of ""01234""', 'puts i', 'i += 1', 'redo if i == 5']",[],[],[]
16,['Ruby Comments'],"[""Ruby comments are non executable lines in a program. These lines are ignored by the interpreter hence they don't execute while execution of a program. They are written by a programmer to explain their code so that others who look at the code will understand it in a better way.""]","['https://www.javatpoint.com/ruby-class-and-object', 'https://www.javatpoint.com/ruby-redo-and-retry-statement', 'https://www.javatpoint.com/ruby-class-and-object', 'https://www.javatpoint.com/ruby-redo-and-retry-statement', 'https://www.javatpoint.com/ruby-class-and-object']","['https://static.javatpoint.com/ruby/images/comments1.png', 'https://static.javatpoint.com/ruby/images/comments2.png']",[],['Ruby Single Line Comment'],[],[],"['Types of Ruby comments:', 'The Ruby single line comment is used to comment only one line at a time. They are defined with # character.']",['The Ruby multi line comment is used to comment multiple lines at a time. They are defined with =begin at the starting and =end at the end of the line.'],[],"['#This is single line comment.', 'i = 10  #Here i is a variable.', 'multi line', 'comment', '=begin', 'we are declaring', 'a variable i', 'in this program', 'i = 10']",[],[],['|||Single line comment|||multi line comment|||']
17,['Ruby Class and Object'],"['Here, we will learn about Ruby objects and classes. In object-oriented programming language, we design programs using objects and classes.']","['https://www.javatpoint.com/ruby-methods', 'https://www.javatpoint.com/ruby-comments', 'https://www.javatpoint.com/ruby-methods', 'https://www.javatpoint.com/ruby-comments', 'https://www.javatpoint.com/ruby-methods']","['https://static.javatpoint.com/ruby/images/ruby-class-and-object1.png', 'https://static.javatpoint.com/ruby/images/ruby-class-and-object2.png']",[],"['Ruby Object', 'Creating object', 'Ruby Class']",[],[],"['Object is a physical as well as logical entity whereas class is a logical entity only.', 'Object mixes in the Kernel module which makes the built-in Kernel functions globally accessible. ', 'Objects in Ruby are created by calling new method of the class. It is a unique type of method and predefined in the Ruby library. ', 'Ruby objects are instances of the class. ', ""We have a class named Java. Now, let's create an object java and use it with following command,"", 'Each Ruby class is an instance of class Class. Classes in Ruby are first-class objects.']","['Object is the default root of all Ruby objects. Ruby objects inherit from BasicObject (it is the parent class of all classes in Ruby) which allows creating alternate object hierarchies.', 'Ruby class always starts with the keyword class followed by the class name. Conventionally, for class name we use CamelCase. The class name should always start with a capital letter. Defining class is finished with end keyword.', 'In the above example, we have created a class Home using class keyword. The @love is an instance variable, and is available to all methods of class Home.']",[],"['objectName = className.new', 'java = Java.new(""John"")', 'class ClassName', 'codes...']",[],[],[]
18,['Ruby Methods'],['Ruby methods prevent us from writing the same code in a program again and again. It is a set of expression that returns a value. '],"['https://www.javatpoint.com/ruby-blocks', 'https://www.javatpoint.com/ruby-class-and-object', 'https://www.javatpoint.com/ruby-blocks', 'https://www.javatpoint.com/ruby-class-and-object', 'https://www.javatpoint.com/ruby-blocks']","['https://static.javatpoint.com/ruby/images/ruby-method1.png', 'https://static.javatpoint.com/ruby/images/ruby-method2.png', 'https://static.javatpoint.com/ruby/images/ruby-method3.png', 'https://static.javatpoint.com/ruby/images/ruby-method4.png']",[],"['Defining Method', 'Defining Method with Parameter']",[],[],"['Ruby methods are similar to the functions in other lnguages. They unite one or more repeatable statements into one single bundle. ', 'Methods name should always start with a lowercase letter. Otherwise, it may be misunderstood as a constant.', 'Here, we have defined a method welcome using def keyword. The last line end keyword says that we are done with the method defining. ', ""Now let's call this method. A method is called by just writing its name. "", 'To call a particular person, we can define a method with parameter.', 'Here, #{name} is a way in Ruby to insert something into string. The bit inside the braces is turned into a string.', ""Let's call the method by passing a parameter Edward.""]","['To use a method, we need to first define it. Ruby method is defined with the def keyword followed by method name. At the end we need to use end keyword to denote that method has been defined.']",[],"['def methodName', 'code...']",[],[],[]
19,['Ruby Blocks'],['Ruby code blocks are called closures in other programming languages. It consist of a group of codes which is always enclosed with braces or written between do..end. The braces syntax always have the higher precedence over the do..end syntax. Braces have high precedence and do has low precedence.'],"['https://www.javatpoint.com/ruby-modules', 'https://www.javatpoint.com/ruby-methods', 'https://www.javatpoint.com/ruby-modules', 'https://www.javatpoint.com/ruby-methods', 'https://www.javatpoint.com/ruby-modules']","['https://static.javatpoint.com/ruby/images/ruby-blocks1.png', 'https://static.javatpoint.com/ruby/images/ruby-blocks2.png', 'https://static.javatpoint.com/ruby/images/ruby-blocks3.png', 'https://static.javatpoint.com/ruby/images/ruby-blocks4.png', 'https://static.javatpoint.com/ruby/images/ruby-blocks5.png', 'https://static.javatpoint.com/ruby/images/ruby-blocks6.png', 'https://static.javatpoint.com/ruby/images/ruby-blocks7.png', 'https://static.javatpoint.com/ruby/images/ruby-blocks8.png']",[],"['The yield statement', 'Block Variables', 'BEGIN and END block', 'Ampersand parameter (█)', 'Initializing objects with default values']",[],[],"['A block is written in two ways, ', 'Both are same and have the same functionality.', 'To invoke a block, you need to have a function with the same name as the block.', 'A block is always invoked with a function. Blocks can have their own arguments.', 'The below example shows the multi-line block.', 'Below example shows the inline block.', 'The yield statement is used to call a block within a method with a value.', 'Passing parameters with yield statement', 'One or more than one parameter can be passed with the yield statement. ', ""We can use same variable outside and inside a block parameter. Let's see the following example."", 'In this example, we are using same variable inside the block as the block parameter x and outside the block as a variable x. ', 'Ruby BEGIN and END block is used to declare that file is being loaded and file has been loaded respectively.', 'The █ is a way to pass a reference (instead of a local variable) to the block to a method.', 'Here, block word after the & is just a name for the reference, any other name can be used instead of this. ', 'Here, the block variable inside method met is a reference to the block. It is executed with the call mehtod. The call method is same as yield method.', 'Ruby has an initializer called yield(self). Here, self is the object being initialized.']","['While the execution of met method, when we reach at yield line, the code inside the block is executed. When block execution finishes, code for met method continues.']",[],"['block_name{', 'statement1', 'statement2', '..........', '[10, 20, 30].each do |n|', 'puts n', '[10, 20, 30].each {|n| puts n}', '#!/usr/bin/ruby', 'def met', 'puts ""This is method""', 'yield', 'puts ""You will be back to method""', 'yield', 'met {puts ""This is block""}', '#!/usr/bin/ruby', 'def met', 'yield 1', 'puts ""This is method""', 'yield 2', 'met {|i| puts ""This is block #{i}""}', '#!/usr/bin/ruby', 'x = ""Outer variable""', '3.times do |x|', 'puts ""Inside the block: #{x}""', 'end', 'puts ""Outside the block: #{x}""', '#!/usr/bin/ruby', 'BEGIN {', 'puts ""code block is being loaded""', 'puts ""code block has been loaded""', 'puts ""This is the code block""', 'def met(█)', 'puts ""This is method""', 'block.call', 'met { puts ""This is █ example"" }', 'class Novel', 'attr_accessor :pages, :category', 'def initialize', 'yield(self)', 'novel = Novel.new do |n|', 'n.pages = 564', 'n.category = ""thriller""', 'puts ""I am reading a #{novel.category} novel which has #{novel.pages} pages.""']",[],[],['|||Multi-line between do and end (multi-line blocks are niot inline)|||Inline between braces {}|||']
20,['Ruby Modules'],['Ruby module is a collection of methods and constants. A module method may be instance method or module method. '],"['https://www.javatpoint.com/ruby-strings', 'https://www.javatpoint.com/ruby-blocks', 'https://www.javatpoint.com/ruby-strings', 'https://www.javatpoint.com/ruby-blocks', 'https://www.javatpoint.com/ruby-strings']",[],[],"['Module Namespaces', 'Module Mixins']",[],[],"['Instance methods are methods in a class when module is included.', 'Module methods may be called without creating an encapsulating object while instance methods may not.', 'Modules basically serve two purposes:', 'Module name should start with a capital letter.', 'While writing larger files, a lot of reusable codes are generated. These codes are organized into classes, which can be inserted into a file. ', 'Suppose, in file1.rb, we have defined number of different type of library books like fiction, horror, etc. ', 'In file2.rb, we have defined the number of novels read and left to read including fiction novels. ', 'In file3.rb, we need to load both the files file1 and file2. Here we will use module mechanism.', ""Ruby doesn't support multiple inheritance. Modules eliminate the need of multiple inheritance using mixin in Ruby. "", ""A module doesn't have instances because it is not a class. However, a module can be included within a class. "", 'When you include a module within a class, the class will have access to the methods of the module.']","['They are similar to classes as they hold a collection of methods, class definitions, constants and other modules. They are defined like classes. Objects or subclasses can not be created using modules. There is no module hierarchy of inheritance.', 'For example, if two persons have the same method name in different files. And both the files need to be included in a third file. Then it may create a problem as the method name in both included files is same. ', 'Here, module mechanism comes into play. Modules define a namespace in which you can define your methods and constants without over riding by other methods and constants.', ""A module method is called by preceding its name with the module's name and a period, and you reference a constant using the module name and two colons."", 'Here, module Name consists of methods bella and ana. Module Job consists of methods editor and writer. The class Combo includes both the modules due to which class Combo can access all the four methods. Hence, class Combo works as mixin.', 'The methods of a module that are mixed into a class can either be an instance method or a class method. It depends upon how you add mixin to the class.']",[],"['module ModuleName', 'statement1', 'statement2', '...........', '#!/usr/bin/ruby', '# Module defined in file1.rb file', 'module Library', 'num_of_books = 300', 'def Library.fiction(120)', '# ..', 'end', 'def Library.horror(180)', '# ..', 'end', '#!/usr/bin/ruby', '# Module defined in file2.rb file', 'module Novel', 'total = 123', 'read = 25', 'def Novel.fiction(left)', '# ...', 'end', 'require ""Library""', 'require ""Novel""', 'x = Library.fiction(Library::num_of_books)', 'y = Novel.fiction(Novel::total)', 'module Name', 'def bella', 'end', 'def ana', 'end', 'module Job', 'def editor', 'end', 'def writer', 'end', 'class Combo', 'include Name', 'include Job', 'def f', 'end', 'final=Combo.new', 'final.bella', 'final.ana', 'final.editor', 'final.writer', 'final.f']",[],[],['|||They act as namespace. They prevent the name clashes.|||They allow the mixin facility to share functionality between classes.|||']
21,['Ruby Strings'],"['Ruby string object holds and manipulates an arbitary sequence of bytes, typically representing characters. They are created using String::new or as literals.']","['https://www.javatpoint.com/ruby-arrays', 'https://www.javatpoint.com/ruby-modules', 'https://www.javatpoint.com/ruby-arrays', 'https://www.javatpoint.com/ruby-modules', 'https://www.javatpoint.com/ruby-arrays']","['https://static.javatpoint.com/ruby/images/ruby-string1.png', 'https://static.javatpoint.com/ruby/images/ruby-string2.png', 'https://static.javatpoint.com/ruby/images/ruby-string3.png', 'https://static.javatpoint.com/ruby/images/ruby-string4.png', 'https://static.javatpoint.com/ruby/images/ruby-string5.png', 'https://static.javatpoint.com/ruby/images/ruby-string6.png', 'https://static.javatpoint.com/ruby/images/ruby-string7.png', 'https://static.javatpoint.com/ruby/images/ruby-string8.png']",[],"['Quotes', 'Accessing string elements', 'Multiline string', 'Variable Interpolation', 'Concatenating Strings', 'Freezing Strings', 'Comparing Strings']",[],[],"['Ruby string literals are enclosed within single and double quotes. ', 'You can access Ruby string elements in different parts with the help of square brackets []. Within square brackets write the index or string.', 'Writing multiline string is very simple in Ruby language. We will show three ways to print multi line string.', 'There are four ways to concatenate Ruby strings into single string:', 'In Ruby, by default strings are not immutable. To make them immutable, freeze method can be used.', ""In the above output, we have made the string immutable by using freeze method. Last line is commented as no string can't be modified any further. "", ""By uncommenting the last line, we'll get an error as shown in the below output."", 'Ruby strings can be compared with three operators:']","['Ruby variable interpolation is replacing variables with values inside string literals. The variable name is put between #{ and } characters inside string literal.', 'Ruby concatenating string implies creating one string from multiple strings. You can join more than one string to form a single string by concatenating them.', ""In most programming languages strings are immutable. It means that an existing string can't be modified, only a new string can be created out of them. ""]",[],"['#!/usr/bin/ruby', ""puts 'Hello everyone'"", 'puts ""Hello everyone""', '#!/usr/bin/ruby', 'msg = ""This tutorial is from JavaTpoint.""', 'puts msg[""JavaTpoint""]', 'puts msg[""tutorial""]', 'puts msg[0]', 'puts msg[0, 2]', 'puts msg[0..19]', 'puts msg[0, msg.length]', 'puts msg[-3]', 'puts ""', 'puts %/', 'puts <<STRING', 'STRING', '#!/usr/bin/ruby', 'country = ""India""', 'capital = ""New Delhi""', 'puts ""#{capital} is the capital of #{country}.""', '#!/usr/bin/ruby', 'string = ""This is Ruby Tutorial"" + "" from JavaTpoint."" + "" Wish you all good luck.""', 'puts string', 'string = ""This is Ruby Tutorial"" "" from JavaTpoint."" "" Wish you all good luck.""', 'puts string', 'string = ""This is Ruby Tutorial"" << "" from JavaTpoint."" << "" Wish you all good luck.""', 'puts string', 'string = ""This is Ruby Tutorial"".concat("" from JavaTpoint."").concat("" Wish you all good luck."")', 'puts string', '#!/usr/bin/ruby', 'str = ""Original string""', 'str << "" is modified ""', 'str << ""is again modified""', 'puts str', 'str.freeze', '#str << ""And here modification will be failed after using freeze method""', '#!/usr/bin/ruby', 'puts ""abc"" == ""abc""', 'puts ""as ab"" == ""ab ab""', 'puts ""23"" == ""32""', 'puts ""ttt"".eql? ""ttt""', 'puts ""12"".eql? ""12""', 'puts ""Java"".casecmp ""Java""', 'puts ""Java"".casecmp ""java""', 'puts ""Java"".casecmp ""ja""']",[],[],"['|||String can be written within double quotes.|||The % character is used and string is enclosed within / character.|||In heredoc syntax, we use << and string is enclosed within word STRING.||||||Using plus sign in between strings.|||Using a single space in between strings.|||Using << sign in between strings.|||Using concat method in between strings.||||||With == operator : Returns true or false|||With eql? Operator : Returns true or false|||With casecmp method : Returns 0 if matched or 1 if not matched|||']"
22,['Ruby Arrays'],"['Ruby arrays are ordered collections of objects. They can hold objects like integer, number, hash, string, symbol or any other array. ']","['https://www.javatpoint.com/ruby-hashes', 'https://www.javatpoint.com/ruby-strings', 'https://www.javatpoint.com/ruby-hashes', 'https://www.javatpoint.com/ruby-strings', 'https://www.javatpoint.com/ruby-hashes']","['https://static.javatpoint.com/ruby/images/ruby-arrays1.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays2.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays3.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays4.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays5.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays6.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays7.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays8.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays9.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays10.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays11.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays12.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays13.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays14.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays15.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays16.png', 'https://static.javatpoint.com/ruby/images/ruby-arrays17.png']",[],"['Creating Ruby Arrays', 'Using literal construct []', 'Using new class method', 'Accessing Array Elements', 'Adding Items to Array', 'push or <<', 'unshift', 'insert', 'Removing Items from Array', 'pop', 'shift', 'delete', 'uniq']",[],[],"['A Ruby array is created in many ways.', 'A Ruby array is constructed using literal constructor []. A single array can contain different type of objects. ', 'For example, following array contains an integer, floating number and a string.', 'A Ruby array is constructed by calling ::new method with zero, one or more than one arguments.', 'To set the size of an array,', 'Here, we have mentioned that array size is of 10 elements. ', 'To know the size of an array, either size or length method is used.', 'Ruby array elements can be accessed using #[] method. You can pass one or more than one arguments or even a range of arguments. ', 'To access a particular element, at method can also be used.', 'slice method', 'The slice method works similar to #[] method.', 'fetch method', 'The fetch method is used to provide a default value error for out of array range indices. ', 'first and last method', 'The first and last method will return first and last element of an array respectively. ', 'take method', 'The take method returns the first n elements of an array.', 'drop method', 'The drop method is the opposite of take method. It returns elements after n elements have been dropped.', 'Ruby array elements can be added in different ways.', 'Using push or <<, items can be added at the end of an array.', 'Using unshift, a new element can be added at the beginning of an array.', 'Ruby array elements can be removed in different ways.', 'Using pop, items can be removed from the end of an array. It returns the removed item.', 'Using shift, items can be removed from the start of an array. It returns the removed item.', 'Using delete, items can be removed from anywhere in an array. It returns the removed item.', 'Using uniq, duplicate elements can be removed from an array. It returns the remaining array.']","['Its indexing starts with 0. The negative index starts with -1 from the end of the array. For example, -1 indicates last element of the array and 0 indicates first element of the array.', 'Using insert, a new element can be added at any position in an array. Here, first we need to mention the index number at which we want to position the element.']",[],"['exm = [4, 4.0, ""Jose"", ]', 'puts exm', 'arrayName = Array.new', 'arrayName = Array.new(10)', '#!/usr/bin/ruby', 'exm = Array.new(10)', 'puts exm.size', 'puts exm.length', '#!/usr/bin/ruby', 'exm = Array(""a""...""z"")', 'puts ""#{exm}""', '#[] method', 'days = [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""]', 'puts days[0]', 'puts days[10]', 'puts days[-2]', 'puts days[2, 3]', 'puts days[1..7]', 'days = [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""]', 'puts days.at(0)', 'puts days.at(-1)', 'puts days.at(5)', 'days = [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""]', 'puts days.fetch(10)', 'days = [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""]', 'puts days.fetch(10, ""oops"")', 'days = [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""]', 'puts days.first', 'puts days.last', 'days = [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""]', 'puts days.take(1)', 'puts days.take(2)', 'days = [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""]', 'puts days.drop(5)', 'puts days.drop(6)', 'days = [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""]', 'puts days.push(""Today"")', 'puts days << (""Tomorrow"")', 'days = [""Fri"", ""Sat"", ""Sun""]', 'puts days.unshift(""Today"")', 'days = [""Fri"", ""Sat"", ""Sun""]', 'puts days.insert(2, ""Thursday"")', 'days = [""Fri"", ""Sat"", ""Sun""]', 'puts days.pop', 'days = [""Fri"", ""Sat"", ""Sun""]', 'puts days.shift', 'days = [""Fri"", ""Sat"", ""Sun""]', 'puts days.delete(""Sat"")', 'days = [""Fri"", ""Sat"", ""Sun"", ""Sat""]', 'puts days.uniq']",[],[],['|||Using literal constructor []|||Using new class method||||||push or <<|||unshift|||insert||||||pop|||shift|||delete|||uniq|||']
23,['Ruby Hashes'],"['A Ruby hash is a collection of unique keys and their values. They are similar to arrays but array use integer as an index and hash use any object type. They are also called associative arrays, dictionaries or maps.']","['https://www.javatpoint.com/ruby-date-and-time', 'https://www.javatpoint.com/ruby-arrays', 'https://www.javatpoint.com/ruby-date-and-time', 'https://www.javatpoint.com/ruby-arrays', 'https://www.javatpoint.com/ruby-date-and-time']","['https://static.javatpoint.com/ruby/images/ruby-hashes1.png', 'https://static.javatpoint.com/ruby/images/ruby-hashes2.png']",[],"['Creating Ruby Hash', 'Modifying Ruby Hash', 'Ruby Hash Methods']","['Public Class Methods', 'Public Instance Methods']",[],"['If a hash is accessed with a key that does not exist, the method will return nil.', 'Ruby hash is created by writing key-value pair within {} curly braces. ', 'To fetch a hash value, write the required key within [] square bracket. ', 'A Ruby hash can be modified by adding or removing a key value pair in an already existing hash.', 'A Ruby hash has many methods. Some are public class methods and some public instance methods.']",[],[],"['name = {""key1"" => ""value1"", ""key2"" => ""value2"", ""key3"" => ""value3""...}', 'OR', ""name = {key1:  'value1', key2:  'value2', key3:  'value3'...}"", 'color = {', '""Rose"" => ""red"",', '""Lily"" => ""purple"",', '""Marigold"" => ""yellow"",', '""Jasmine"" => ""white""', ""puts color['Rose']"", ""puts color['Lily']"", ""puts color['Marigold']"", ""puts color['Jasmine']"", 'color = {', '""Rose"" => ""red"",', '""Lily"" => ""purple"",', '""Marigold"" => ""yellow"",', '""Jasmine"" => ""white""', 'color[\'Tulip\'] = ""pink""', 'color.each do |key, value|', 'puts ""#{key} color is #{value}""']",[],"['Method|||Description&&&Hash[object]|||Create a new hash with given objects.&&&new(obj)|||Return a new empty hash.&&&try_convert(obj)|||Try to convert obj into hash.', 'Method|||Description&&&hsh==other_hash|||Two hashes are equal if they contain same key and value pair.&&&hsh[key]|||Retrieve value from the respective key.&&&hsh[key] = value|||Associates new value to the given key.&&&assoc(obj)|||Compare obj in the hash.&&&clear|||Remove all key value pair from hash.&&&compare_by_identity|||Compare hash keys by their identity.&&&compare_by_identity?|||Return true if hash compare its keys by their identity.&&&default(key=nil)|||Return default value.&&&default = obj|||Sets the default value.&&&delete(key)|||Delete key value pair.&&&each|||Call block once for each key in hash.&&&empty?|||Return true if hash contains no key value pair.&&&eql>(other)|||Return true if hash and other both have same content&&&fetch(key[, default])|||Return value from hash for a given key.&&&flatten|||Return a new array that is a one-dimensional flattening of this hash.&&&has_key?(key)|||Return true if given key is present in hash.&&&has_value?(value)|||Return true if given value is present in hash for a key.&&&include?(key)|||Return true if given key is present in hash.&&&to_s/ inspect|||Return content of hash as string.']",[]
