,main_headings,main_contents,links,image_urls,video_urls,sub_headings_h2,sub_headings_h3,sub_headings_h4,facts,definitions,explanations,codes,outputs,table_data,list_items
57,['XPath Tutorial'],['XPath tutorial provides basic and advanced concepts of XPath. Our XPath tutorial is designed for beginners and professionals.'],"['https://www.javatpoint.com/what-is-xpath', 'https://www.javatpoint.com/xpath-tutorial', 'https://www.javatpoint.com/what-is-xpath', 'https://www.javatpoint.com/xpath-expression', 'https://www.javatpoint.com/xpath-nodes', 'https://www.javatpoint.com/xpath-syntax', 'https://www.javatpoint.com/xpath-absolute-path', 'https://www.javatpoint.com/xpath-relative-path', 'https://www.javatpoint.com/xpath-axes', 'https://www.javatpoint.com/xpath-operators', 'https://www.javatpoint.com/xpath-comparison-operators', 'https://www.javatpoint.com/xpath-boolean-operators', 'https://www.javatpoint.com/xpath-number-operators-functions', 'https://www.javatpoint.com/xpath-string-functions', 'https://www.javatpoint.com/xpath-node-functions', 'https://www.javatpoint.com/xpath-wildcard', 'https://www.javatpoint.com/xpath-predicate', 'https://www.javatpoint.com/xpath-interview-questions', 'https://www.javatpoint.com/what-is-xpath', 'https://www.javatpoint.com/what-is-xpath']",['https://static.javatpoint.com/xpath/images/what-is-xpath1.png'],[],"['XPath Index', 'Prerequisite', 'Audience', 'Problem']",[],[],"['XPath is a component of XSLT standard provided by W3C. It is used to traverse the elements and attributes of an XML document.', 'Our XPath tutorial includes all topics of XPath such as XPath syntax, expression, nodes, operators, axes, absolute path, relative path, wildcard etc.', 'XPath Tutorial', 'Interview Questions', 'Before learning XPath, you must have the basic knowledge of XML.', 'Our XPath tutorial is designed to help beginners and professionals.', 'We assure that you will not find any problem in this XPath tutorial. But if there is any mistake, please post the problem in contact form.']",[],[],[],[],[],['|||XPath Tutorial|||What is XPath|||XPath Expression|||XPath Nodes|||XPath Syntax|||XPath Absolute Path|||XPath Relative Path|||XPath Axes||||||XPath Operators|||1) XPath Comparison|||2) XPath Boolean|||3) XPath Number|||4) XPath String|||5) XPath Node|||XPath Wildcard|||XPath Predicate||||||XPath Interview|||']
58,['What is XPath'],['XPath is an important and core component of XSLT standard. It is used to traverse the elements and attributes in an XML document.'],"['https://www.javatpoint.com/xpath-expression', 'https://www.javatpoint.com/xpath-tutorial', 'https://www.javatpoint.com/xpath-expression', 'https://www.javatpoint.com/xpath-tutorial', 'https://www.javatpoint.com/xpath-expression']",['https://static.javatpoint.com/xpath/images/what-is-xpath1.png'],[],['Important features of XPath'],[],[],[],['XPath is a W3C recommendation. XPath provides different types of expressions to retrieve relevant information from the XML document. It is syntax for defining parts of an XML document.'],[],[],[],[],"['|||XPath defines structure: XPath is used to define the parts of an XML document i.e. element, attributes, text, namespace, processing-instruction, comment, and document nodes.|||XPath provides path expression: XPath provides powerful path expressions, select nodes, or list of nodes in XML documents.|||XPath is a core component of XSLT: XPath is a major element in XSLT standard and must be followed to work with XSLT documents.|||XPath is a standard function: XPath provides a rich library of standard functions to manipulate string values, numeric values, date and time comparison, node and QName manipulation, sequence manipulation, Boolean values etc.|||Path is W3C recommendation.|||']"
59,['XPath Expression'],['XPath defines a pattern or path expression to select nodes or node sets in an XML document. These patterns are used by XSLT to perform transformations. The path expressions look like very similar to the general expressions we used in traditional file system. '],"['https://www.javatpoint.com/xpath-nodes', 'https://www.javatpoint.com/what-is-xpath', 'https://www.javatpoint.com/xpath-nodes', 'https://www.javatpoint.com/what-is-xpath', 'https://www.javatpoint.com/xpath-nodes']","['https://static.javatpoint.com/xpath/images/xpath-expression1.png', 'https://static.javatpoint.com/xpath/images/xpath expression.png']",[],['XPath Expression Example'],[],[],"['XPath specifies seven types of nodes that can be output of the execution of the XPath expression.', 'We know that XPath uses a path expression to select node or a list of nodes from an XML document.', 'A list of useful paths and expression to select any node/ list of nodes from an XML document:', 'Employee.xml', 'Employee.xsl']",[],"['Let\'s take an example to see the usage of XPath expression. Here, we use an xml file ""employee.xml"" and a stylesheet for that xml file named ""employee.xsl"". The XSL file uses the XPath expressions under select attribute of various XSL tags to fetchvalues of id, firstname, lastname, nickname andsalary of each employee node.']","['<?xml version = ""1.0""?>', '<?xml-stylesheet type = ""text/xsl"" href = ""employee.xsl""?>', '<class>', '<employee id = ""001"">', '<firstname>Aryan</firstname>', '<lastname>Gupta</lastname>', '<nickname>Raju</nickname>', '<salary>30000</salary>', '</employee>', '<employee id = ""024"">', '<firstname>Sara</firstname>', '<lastname>Khan</lastname>', '<nickname>Zoya</nickname>', '<salary>25000</salary>', '</employee>', '<employee id = ""056"">', '<firstname>Peter</firstname>', '<lastname>Symon</lastname>', '<nickname>John</nickname>', '<salary>10000</salary>', '</employee>', '</class>', '<?xml version = ""1.0"" encoding = ""UTF-8""?>', '<xsl:stylesheet version = ""1.0"">', 'xmlns:xsl = ""http://www.w3.org/1999/XSL/Transform"">', '<xsl:template match = ""/"">', '<html>', '<body>', '<h2> Employees</h2>', '<table border = ""1>', '<tr bgcolor = ""pink"">', '<th> ID</th>', '<th> First Name</th>', '<th> Last Name</th>', '<th> Nick Name</th>', '<th> Salary</th>', '</tr>', '<xsl:for-each select = ""class/employee"">', '<tr>', '<td> <xsl:value-of select = ""@id""/> </td>', '<td> <xsl:value-of select = ""firstname""/> </td>', '<td> <xsl:value-of select = ""lastname""/> </td>', '<td> <xsl:value-of select = ""nickname""/> </td>', '<td> <xsl:value-of select = ""salary""/> </td>', '</tr>', '</xsl:for-each>', '</table>', '</body>', '</html>', '</xsl:template>', '</xsl:stylesheet>']",[],"['Index|||Expression|||Description&&&1)|||node-name|||It is used to select all nodes with the given name ""nodename""&&&2)|||/|||It specifies that selection starts from the root node.&&&3)|||//|||It specifies that selection starts from the current node that match the selection.&&&4)|||.|||Select the current node.&&&5)|||..|||Select the parent of the current node.&&&6)|||@|||Selects attributes.&&&7)|||student|||Example - selects all nodes with the name ""student"".&&&8)|||class/student|||Example - selects all student elements that are children of class&&&9)|||//student|||Selects all student elements no matter where they are in the document']",['|||Root|||Element|||Text|||Attribute|||Comment|||Processing Instruction|||Namespace|||']
60,['XPath Nodes'],['There are seven kinds of nodes in XPath:'],"['https://www.javatpoint.com/xpath-syntax', 'https://www.javatpoint.com/xpath-expression', 'https://www.javatpoint.com/xpath-syntax', 'https://www.javatpoint.com/xpath-expression', 'https://www.javatpoint.com/xpath-syntax']",['https://static.javatpoint.com/xpath/images/xpath-nodes1.png'],[],"['Atomic values', 'Relationship of Nodes']",[],[],"['An XML document can be specified as a tree of nodes. The topmost element of the tree is called the root element.', ""Let's take an example of XML document to understand the different terminology of XPath nodes."", 'An XML document:', 'Nodes in the above XML document:', 'Atomic values are used to specify the nodes with no children or parent. For example: In the above XML document, following are the atomic values:', 'Chetan Bhagat', 'Parent Node', 'Each element and attribute has a parent which is a top element of the respective element or attribute.', 'See this example:', 'In this example, the book element is the parent of the title, author, year, and price.', 'Children Nodes', 'Siblings Nodes', 'The nodes having the same parent are known as siblings. In this example, the title, author, year, and price elements are all siblings.', 'Descendants']","['The children nodes can have zero, one or more children. In this example, the title, author, year, and price elements are all children of the book element.', ""A node's parent or parent's parent is specified as ancestor. In this example, the ancestors of the title element are the book element and the library element."", ""A descendent is specified as a node's children or children's children. In this example, descendants of the library element are the book, title, author, year, and price elements.""]",[],"['<?xml version=""1.0"" encoding=""UTF-8""?>', '<Library>', '<book>', '<title lang=""en"">Three Mistakes of My Life</title>', '<author>Chetan Bhagat</author>', '<year>2008</year>', '<price>110</price>', '</book>', '</Library>', '<library> (root element node)', '<author>Chetan Bhagat</author> (element node)', 'lang=""en"" (attribute node)', '<title lang=""en"">Three Mistakes of My Life</title>', '<author>Chetan Bhagat</author>', '<year>2008</year>', '<price>110</price>', '</book>', '<title lang=""en"">Three Mistakes of My Life</title>', '<author>Chetan Bhagat</author>', '<year>2008</year>', '<price>110</price>', '</book>', '<title lang=""en"">Three Mistakes of My Life</title>', '<author>Chetan Bhagat</author>', '<year>2008</year>', '<price>110</price>', '</book>', '<Library>', '<book>', '<title lang=""en"">Three Mistakes of My Life</title>', '<author>Chetan Bhagat</author>', '<year>2008</year>', '<price>110</price>', '</book>', '</Library>', '<Library>', '<book>', '<title lang=""en"">Three Mistakes of My Life</title>', '<author>Chetan Bhagat</author>', '<year>2008</year>', '<price>110</price>', '</book>', '</Library>']",[],[],['|||Element|||Attribute|||Text|||Namespace|||Processing-instruction|||Comment|||Document nodes.|||']
61,['XPath Syntax'],"['The XPath expression uses a path notation like URLs, for addressing parts of an XML document. The expression is evaluated to yield an object of the node-set, Boolean, number, or string type. For example, the expression book/author will return a node-set of the <author> elements contained in the <book> elements, if such elements are declared in the source XML document.']","['https://www.javatpoint.com/xpath-absolute-path', 'https://www.javatpoint.com/xpath-nodes', 'https://www.javatpoint.com/xpath-absolute-path', 'https://www.javatpoint.com/xpath-nodes', 'https://www.javatpoint.com/xpath-absolute-path']",[],[],"['Selecting Nodes', 'Predicates', 'Selecting Unknown Nodes', 'Selecting Several Paths']",[],[],"['In XPath, path expression is used to select nodes or node-sets in an XML document. The node is selected by following a path or steps. ', ""Let's take an example to see the syntax of XPath. Here, we take an XML document."", 'Path expressions used for selecting nodes are:', 'See the path expressions and their details in the above example:', 'Predicates are used to find a specific node or a node that contains a specific value.', 'Predicates are always embedded in square brackets.', 'In the table below we have listed some path expressions with predicates and the result of the expressions:', 'XPath wildcards are used to select unknown XML nodes. ', 'See this in above example:']","['The | operator is used in XPath expression to select several paths. From the above example, we have listed some path expressions and result of the expressions. ']",[],"['<?xml version=""1.0"" encoding=""UTF-8""?>', '<bookstore>', '<title lang=""en"">Three Mistakes of My Life</title>', '<price>110</price>', '</book>', '<title lang=""en"">Immortals of Meluha</title>', '<price>200</price>', '</book>', '</bookstore>']",[],"['Index|||Expression|||Description&&&1)|||nodename|||Selects all nodes with the name ""nodename""&&&2)|||/|||Selects from the root node.&&&3)|||//|||Selects nodes in the document from the current node that match the selection no matter where they are.&&&4)|||.|||Selects the current node&&&5)|||..|||Selects the parent of the current node&&&6)|||@|||Selects attributes', 'Path Expression|||Result&&&bookstore|||Selects all nodes with the name ""bookstore""&&&/bookstore|||Selects the root element bookstore. Note: if the path starts with a slash ( / ) it always represents an absolute path to an element!&&&bookstore/book|||Selects all book elements that are children of bookstore.&&&//book|||Selects all book elements no matter where they are in the document.&&&bookstore//book|||Selects all book elements that are descendant of the bookstore element, no matter where they are under the bookstore element.&&&//@lang|||Selects all attributes that are named lang.', 'Path Expression|||Result&&&/bookstore/book[1]|||Selects the first book element that is the child of the bookstore element. Note: In IE 5,6,7,8,9 first node is[0], but according to W3C, it is [1]. To solve this problem in IE, set the selectionlanguage to XPath:in JavaScript: xml.setProperty(""SelectionLanguage"",""XPath"");&&&/bookstore/book[last()]|||Selects the last book element that is the child of the bookstore element.&&&/bookstore/book[last()-1]|||Selects the last but one book element that is the child of the bookstore element.&&&/bookstore/book[position()<3]|||Selects the first two book elements that are children of the bookstore element.&&&//title[@lang]|||Selects all the title elements that have an attribute named lang.&&&//title[@lang=\'en\']|||Selects all the title elements that have a ""lang"" attribute with a value of ""en"".&&&/bookstore/book[price>100]|||Selects all the book elements of the bookstore element that have a price element with a value greater than 100&&&/bookstore/book[price>100]/title|||Selects all the title elements of the book elements of the bookstore element that have a price element with a value greater than 100', 'Wildcard|||Description&&&*|||Matches any element node&&&@*|||Matches any attribute node&&&node()|||Matches any node of any kind', 'Path Expression|||Result&&&/bookstore/*|||Selects all the child element nodes of the bookstore element&&&//*|||Selects all elements in the document&&&//title[@*]|||Selects all title elements which have at least one attribute of any kind', 'Path Expression|||Result&&&//book/title | //book/price|||Selects all the title and price elements of all book elements&&&//title | //price|||Selects all the title and price elements in the document&&&/bookstore/book/title | //price|||Selects all the title elements of the book element of the bookstore element and all the price elements in the document']",[]
62,['XPath Absolute Path'],['There are two types of location paths used to specify the location of node in XML documents. These paths are absolute or relative path.'],"['https://www.javatpoint.com/xpath-relative-path', 'https://www.javatpoint.com/xpath-syntax', 'https://www.javatpoint.com/xpath-relative-path', 'https://www.javatpoint.com/xpath-syntax', 'https://www.javatpoint.com/xpath-relative-path']",['https://static.javatpoint.com/xpath/images/xpath-absolute-path1.png'],[],['XPath Absolute Path Example'],[],[],"[""An absolute path starts with root node or with '/'."", '/company/employee- It will select employee nodes within class root node.', '/company/employee/firstname? It will select firstname of an employee node within class root node.', 'Employee.xml', 'Employee.xsl']","[""Let's take an example locating the elements using absolute path. Create an XML document employee.xml and its stylesheet document employee.xsl which uses the XPath expressions.""]",[],"['<xsl:for-each select = ""/class/employee"">', '<p><xsl:value-of select = ""/class/employee/firstname""/></p>', '<?xml version = ""1.0""?>', '<?xml-stylesheet type = ""text/xsl"" href = ""employee.xsl""?>', '<class>', '<employee id = ""001"">', '<firstname>Abhiram</firstname>', '<lastname>Kushwaha</lastname>', '<nickname>Manoj</nickname>', '<salary>>15000</salary>', '</employee>', '<employee id = ""002"">', '<firstname>Akash</firstname>', '<lastname>Singh</lastname>', '<nickname>Bunty</nickname>', '<salary>25000</salary>', '</employee>', '<employee id = ""003"">', '<firstname>Brijesh</firstname>', '<lastname>Kaushik</lastname>', '<nickname>Ballu</nickname>', '<salary>20000</salary>', '</employee>', '<employee id = ""004"">', '<firstname>Zoya</firstname>', '<lastname>Mansoori</lastname>', '<nickname>Sonam</nickname>', '<salary>30000</salary>', '</employee>', '</class>', '<?xml version = ""1.0"" encoding = ""UTF-8""?>', '<xsl:stylesheet version = ""1.0"">', 'xmlns:xsl = ""http://www.w3.org/1999/XSL/Transform"">', '<xsl:template match = ""/"" >', '<html>', '<body>', '<h3>Details of each Employee. </h3>', '<table border = ""1"">', '<tr bgcolor = ""pink"">', '<th>ID</th>', '<th>First Name</th>', '<th>Last Name</th>', '<th>Nick Name</th>', '<th>Salary</th>', '</tr>', '<tr>', '<td><xsl:value-of select = ""/class/employee[1]/@id""/></td>', '<td><xsl:value-of select = ""/class/employee[1]/firstname""/></td>', '<td><xsl:value-of select = ""/class/employee[1]/lastname""/></td>', '<td><xsl:value-of select = ""/class/employee[1]/nickname""/></td>', '<td><xsl:value-of select = ""/class/employee[1]/salary""/></td>', '</tr>', '<tr>', '<td><xsl:value-of select = ""/class/employee[2]/@id""/></td>', '<td><xsl:value-of select = ""/class/employee[2]/firstname""/></td>', '<td><xsl:value-of select = ""/class/employee[2]/lastname""/></td>', '<td><xsl:value-of select = ""/class/employee[2]/nickname""/></td>', '<td><xsl:value-of select = ""/class/employee[2]/salary""/></td>', '</tr>', '<tr>', '<td><xsl:value-of select = ""/class/employee[3]/@id""/></td>', '<td><xsl:value-of select = ""/class/employee[3]/firstname""/></td>', '<td><xsl:value-of select = ""/class/employee[3]/lastname""/></td>', '<td><xsl:value-of select = ""/class/employee[3]/nickname""/></td>', '<td><xsl:value-of select = ""/class/employee[3]/salary""/></td>', '</tr>', '<tr>', '<td><xsl:value-of select = ""/class/employee[4]/@id""/></td>', '<td><xsl:value-of select = ""/class/employee[4]/firstname""/></td>', '<td><xsl:value-of select = ""/class/employee[4]/lastname""/></td>', '<td><xsl:value-of select = ""/class/employee[4]/nickname""/></td>', '<td><xsl:value-of select = ""/class/employee[4]/salary""/></td>', '</tr>', '</table>', '</body>', '</html>', '</xsl:template>', '</xsl:stylesheet>']",[],[],[]
63,['XPath Relative Path'],"[""A path is called relative path if it is started with the node that we've selected.""]","['https://www.javatpoint.com/xpath-axes', 'https://www.javatpoint.com/xpath-absolute-path', 'https://www.javatpoint.com/xpath-axes', 'https://www.javatpoint.com/xpath-absolute-path', 'https://www.javatpoint.com/xpath-axes']",['https://static.javatpoint.com/xpath/images/xpath-relative-path1.png'],[],['XPath Relative Path Example'],[],[],"['See this syntax which specifies locating the elements using relative path to employee node. ', 'Employee.xml', 'Employee.xsl']","[""Let's take an example locating the elements using absolute path. Create an XML document employee.xml and its stylesheet document employee.xsl which uses the XPath expressions.""]",[],"['<p><xsl:value-of select = ""firstname""/></p>', '<?xml version = ""1.0""?>', '<?xml-stylesheet type = ""text/xsl"" href = ""employee.xsl""?>', '<class>', '<employee id = ""001"">', '<firstname>Abhiram</firstname>', '<lastname>Kushwaha</lastname>', '<nickname>Manoj</nickname>', '<salary>15000</salary>', '</employee>', '<employee id = ""002"">', '<firstname>Akash</firstname>', '<lastname>Singh</lastname>', '<nickname>Bunty</nickname>', '<salary>25000</salary>', '</employee>', '<employee id = ""003"">', '<firstname>Brijesh</firstname>', '<lastname>Kaushik</lastname>', '<nickname>Ballu</nickname>', '<salary>20000</salary>', '</employee>', '<employee id = ""004"">', '<firstname>Zoya</firstname>', '<lastname>Mansoori</lastname>', '<nickname>Sonam</nickname>', '<salary>30000</salary>', '</employee>', '</class>', '<?xml version = ""1.0"" encoding = ""UTF-8""?>', '<xsl:stylesheet version = ""1.0"">', 'xmlns:xsl = ""http://www.w3.org/1999/XSL/Transform"">', '<xsl:template match = ""/"">', '<html>', '<body>', '<h3>Details of each Employee.  </h3>', '<table border = ""1"">', '<tr bgcolor = ""pink"">', '<th>ID </th>', '<th>First Name </th>', '<th>Last Name </th>', '<th>Nick Name </th>', '<th>Salary </th>', '</tr>', '<xsl:for-each select = ""/class/employee"">', '<tr>', '<td><xsl:value-of select = ""@id""/> </td>', '<td><xsl:value-of select = ""firstname""/> </td>', '<td><xsl:value-of select = ""lastname""/> </td>', '<td><xsl:value-of select = ""nickname""/> </td>', '<td><xsl:value-of select = ""salary""/> </td>', '</tr>', '</xsl:for-each>', '</table>', '</body>', '</html>', '</xsl:template>', '</xsl:stylesheet>']",[],[],[]
64,['XPath Axes'],"['As we know that path defines the location of a node using absolute or relative path. In the same manner XPath axes are used to identify elements by their relationship like parent, child, sibling, etc. Axes refer to axis on which elements are lying relative to an element.']","['https://www.javatpoint.com/xpath-operators', 'https://www.javatpoint.com/xpath-relative-path', 'https://www.javatpoint.com/xpath-operators', 'https://www.javatpoint.com/xpath-relative-path', 'https://www.javatpoint.com/xpath-operators']",['https://static.javatpoint.com/xpath/images/xpath-axes1.png'],[],['XPath Axes Example'],[],[],"['A list of various Axis values:', 'Here the firstname is related to employee node of the XML document named employee.xml', 'Let\'s create an XML document named ""employee.xml"" and its stylesheet document named ""employee.xsl"" which uses the XPath expression.', 'Employee.xml', 'Employee.xsl']",[],[],"['<p><xsl:value-of select = ""firstname""/></p>', '<xsl:value-of select = ""/class/student/preceding-sibling::comment()""/>', '<?xml version = ""1.0""?>', '<?xml-stylesheet type = ""text/xsl"" href = ""employee.xsl""?>', '<class>', '<employee id = ""001"">', '<firstname>Abhiram</firstname>', '<lastname>Kushwaha</lastname>', '<nickname>Manoj</nickname>', '<salary>15000</salary>', '</employee>', '<employee id = ""002"">', '<firstname>Akash</firstname>', '<lastname>Singh</lastname>', '<nickname>Bunty</nickname>', '<salary>25000</salary>', '</employee>', '<employee id = ""003"">', '<firstname>Brijesh</firstname>', '<lastname>Kaushik</lastname>', '<nickname>Ballu</nickname>', '<salary>20000</salary>', '</employee>', '<employee id = ""004"">', '<firstname>Zoya</firstname>', '<lastname>Mansoori</lastname>', '<nickname>Sonam</nickname>', '<salary>30000</salary>', '</employee>', '</class>', '<?xml version = ""1.0"" encoding = ""UTF-8""?>', '<xsl:stylesheet version = ""1.0"">', 'xmlns:xsl = ""http://www.w3.org/1999/XSL/Transform"">', '<xsl:template match = ""/"" >', '<html>', '<body>', '<xsl:value-of select = ""/class/employee/preceding-sibling::comment()""/>', '<br/>', '<xsl:text>First Employee: </xsl:text>', '<xsl:value-of select = ""/class/employee/child::firstname"" />', '</body>', '</html>', '</xsl:template>', '</xsl:stylesheet>']",[],"[""Index|||Axis|||Description&&&1)|||ancestor |||It specifies the ancestors of the current nodes which include the parents up to the root node.&&&2)|||ancestor-or-self|||It specifies the current node and its ancestors.&&&3)|||attribute|||It specifies the attributes of the current node.&&&4)|||child|||It specifies the children of the current node.&&&5)|||descendant|||It specifies the descendants of the current node i.e. the node's children up to the leaf node(no more children).&&&6)|||descendant-or-self|||It specifies the current node and it's descendants.&&&7)|||following|||It specifies all nodes that come after the current node.&&&8)|||following-sibling|||It specifies the following siblings of the context node. Siblings are at the same level as the current node and share it's parent.&&&9)|||namespace|||It specifies the namespace of the current node.&&&10)|||parent|||It specifies the parent of the current node.&&&11)|||preceding|||It specifies all nodes that come before the current node (i.e. before it's opening tag).&&&12)|||self|||It specifies the current node.""]",[]
65,['XPath Operators'],"['XPath defines operators and functions on nodes. An XPath expression returns either a node-set, a string, a Boolean, or a number. ']","['https://www.javatpoint.com/xpath-comparison-operators', 'https://www.javatpoint.com/xpath-axes', 'https://www.javatpoint.com/xpath-comparison-operators', 'https://www.javatpoint.com/xpath-boolean-operators', 'https://www.javatpoint.com/xpath-number-operators-functions', 'https://www.javatpoint.com/xpath-string-functions', 'https://www.javatpoint.com/xpath-node-functions', 'https://www.javatpoint.com/xpath-comparison-operators', 'https://www.javatpoint.com/xpath-axes', 'https://www.javatpoint.com/xpath-comparison-operators']",[],[],['Categorization of XPath Operators'],[],[],"['A list of operators used in XPath expression:', 'XPath operators can be categorized in different category according to their property. Following are the different types of XPath operators:']",[],[],[],[],"['Operator|||Description&&&||||It is used to computes two node-sets.&&&+|||Addition Operator&&&-|||Subtraction Operator&&&*|||Multiplication Operator&&&div|||Division Operator&&&=|||Equal Operator&&&!=|||Not Equal Operator &&&<|||Less than Operator&&&<=|||Less than or Equal to Operator&&&>|||Greater than Operator&&&>=|||Greater than or Equal to Operator&&&or|||Or Operator&&&and|||And Operator&&&mod|||Modulus (Division Remainder)', ""Index|||Operators/Functions|||Description&&&1)|||Comparison Operators|||Comparison operators are used to compare values.&&&2)|||Boolean Operators|||Boolean operators are used to check 'and', 'or' & 'not' functionalities.&&&3)|||Number Functions/Operators|||Operators/Functions on Numbers.&&&4)|||String Functions|||It specifies various string functions.&&&5)|||Node Functions/Operators|||It specifies various functions and operators acting on nodes.""]",[]
66,['XPath Operators'],"['XPath defines operators and functions on nodes. An XPath expression returns either a node-set, a string, a Boolean, or a number. ']","['https://www.javatpoint.com/xpath-comparison-operators', 'https://www.javatpoint.com/xpath-axes', 'https://www.javatpoint.com/xpath-comparison-operators', 'https://www.javatpoint.com/xpath-boolean-operators', 'https://www.javatpoint.com/xpath-number-operators-functions', 'https://www.javatpoint.com/xpath-string-functions', 'https://www.javatpoint.com/xpath-node-functions', 'https://www.javatpoint.com/xpath-comparison-operators', 'https://www.javatpoint.com/xpath-axes', 'https://www.javatpoint.com/xpath-comparison-operators']",[],[],['Categorization of XPath Operators'],[],[],"['A list of operators used in XPath expression:', 'XPath operators can be categorized in different category according to their property. Following are the different types of XPath operators:']",[],[],[],[],"['Operator|||Description&&&||||It is used to computes two node-sets.&&&+|||Addition Operator&&&-|||Subtraction Operator&&&*|||Multiplication Operator&&&div|||Division Operator&&&=|||Equal Operator&&&!=|||Not Equal Operator &&&<|||Less than Operator&&&<=|||Less than or Equal to Operator&&&>|||Greater than Operator&&&>=|||Greater than or Equal to Operator&&&or|||Or Operator&&&and|||And Operator&&&mod|||Modulus (Division Remainder)', ""Index|||Operators/Functions|||Description&&&1)|||Comparison Operators|||Comparison operators are used to compare values.&&&2)|||Boolean Operators|||Boolean operators are used to check 'and', 'or' & 'not' functionalities.&&&3)|||Number Functions/Operators|||Operators/Functions on Numbers.&&&4)|||String Functions|||It specifies various string functions.&&&5)|||Node Functions/Operators|||It specifies various functions and operators acting on nodes.""]",[]
67,['XPath Comparison Operators'],['A list of comparison operators used in XPath:'],"['https://www.javatpoint.com/xpath-boolean-operators', 'https://www.javatpoint.com/xpath-operators', 'https://www.javatpoint.com/xpath-boolean-operators', 'https://www.javatpoint.com/xpath-operators', 'https://www.javatpoint.com/xpath-boolean-operators']",['https://static.javatpoint.com/xpath/images/xpath-comparison-operators1.png'],[],['XPath Comparison Operator Example'],[],[],"['Employee.xml', 'Employee.xsl']",[],"[""Let's take an example to demonstrate the usage of comparison operator. Here, we create a table of  element with its attribute id and its child <firstname>,<lastname> <nickname> and <salary> by iterating over each employee. It checks salary to be greater than (>) 25000 and then prints the detail.""]","['<?xml version = ""1.0""?>', '<?xml-stylesheet type = ""text/xsl"" href = ""employee.xsl""?>', '<class>', '<employee id = ""001"">', '<firstname>Abhiram</firstname>', '<lastname>Kushwaha</lastname>', '<nickname>Manoj</nickname>', '<salary>15000</salary>', '</employee>', '<employee id = ""002"">', '<firstname>Akash</firstname>', '<lastname>Singh</lastname>', '<nickname>Bunty</nickname>', '<salary>25000</salary>', '</employee>', '<employee id = ""003"">', '<firstname>Brijesh</firstname>', '<lastname>Kaushik</lastname>', '<nickname>Ballu</nickname>', '<salary>20000</salary>', '</employee>', '<employee id = ""004"">', '<firstname>Zoya</firstname>', '<lastname>Mansoori</lastname>', '<nickname>Sonam</nickname>', '<salary>30000</salary>', '</employee>', '</class>', '<?xml version = ""1.0"" encoding = ""UTF-8""?>', '<xsl:stylesheet version = ""1.0""', 'xmlns:xsl = ""http://www.w3.org/1999/XSL/Transform"">', '<xsl:template match = ""/"">', '<html>', '<body>', '<h2>Employee</h2>', '<table border = ""1"">', '<tr bgcolor = ""pink"">', '<th>ID</th>', '<th>First Name</th>', '<th>Last Name</th>', '<th>Nick Name</th>', '<th>Salary</th>', '</tr>', '<xsl:for-each select = ""class/employee"">', '<xsl:if test = ""salary > 25000"">', '<tr>', '<td><xsl:value-of select = ""@id""/></td>', '<td><xsl:value-of select = ""firstname""/></td>', '<td><xsl:value-of select = ""lastname""/></td>', '<td><xsl:value-of select = ""nickname""/></td>', '<td><xsl:value-of select = ""salary""/></td>', '</tr>', '</xsl:if>', '</xsl:for-each>', '</table>', '</body>', '</html>', '</xsl:template>', '</xsl:stylesheet>']",[],['Index|||Operator|||Description&&&1)|||=|||It specifies equals to&&&2)|||!=|||It specifies not equals to&&&3)|||<|||It specifies less than&&&4)|||>|||It specifies greater than&&&5)|||<=|||It specifies less than or equals to&&&6)|||>=|||It specifies greater than or equals to'],[]
